,x,y,total energy,kinetic energy
0,0.7552087201092559,2.4959842047537606,-1.1532739786,1.1313655
1,0.7551912677028186,2.494984357058604,-1.1532822826,1.1313327
2,0.7552087201092559,2.493984509363448,-1.1532909190,1.1312664
3,0.7552087201092559,2.492984509363448,-1.1532995248,1.1312169
4,0.7552261725156931,2.4919846616682912,-1.1533082180,1.1311504
5,0.7552261725156931,2.490984661668292,-1.1533167866,1.1311004
6,0.7552261725156931,2.4899846616682915,-1.1533253826,1.1310503
7,0.7552087201092559,2.488984813973135,-1.1533338498,1.1310169
8,0.7552087201092559,2.487984813973135,-1.1533425007,1.1309666
9,0.7552087201092559,2.486984813973135,-1.1533511793,1.1309162
10,0.7552087201092559,2.485984813973136,-1.1533598857,1.1308657
11,0.7552087201092559,2.4849848139731354,-1.1533686202,1.1308150
12,0.7552261725156931,2.483984966277979,-1.1533775392,1.1307476
13,0.7552261725156931,2.482984966277979,-1.1533863301,1.1306968
14,0.7552261725156931,2.481984966277979,-1.1533951491,1.1306458
15,0.7552261725156931,2.48098496627798,-1.1534039795,1.1305974
16,0.7552261725156931,2.47998496627798,-1.1534128551,1.1305462
17,0.7552261725156931,2.4789849662779795,-1.1534217589,1.1304949
18,0.7552261725156931,2.47798496627798,-1.1534306912,1.1304435
19,0.7552261725156931,2.47698496627798,-1.1534396521,1.1303919
20,0.7552261725156931,2.47598496627798,-1.1534497399,1.1303393
21,0.7552261725156931,2.47498496627798,-1.1534587647,1.1302875
22,0.7552261725156931,2.47398496627798,-1.1534678182,1.1302356
23,0.7552261725156931,2.47298496627798,-1.1534769005,1.1301836
24,0.7552261725156931,2.4719849662779803,-1.1534860118,1.1301315
25,0.7552261725156931,2.4709849662779804,-1.1534951520,1.1300793
26,0.7552261725156931,2.4699849662779805,-1.1535043212,1.1300270
27,0.7552261725156931,2.4689849662779806,-1.1535135197,1.1299745
28,0.7552436249221304,2.467985118582824,-1.1535229122,1.1299053
29,0.7552436249221304,2.466985118582824,-1.1535321697,1.1298526
30,0.7552436249221304,2.4659851185828243,-1.1535414565,1.1297998
31,0.7552436249221304,2.4649851185828244,-1.1535507728,1.1297469
32,0.7552436249221304,2.4639851185828245,-1.1535601186,1.1296938
33,0.7552436249221304,2.4629851185828247,-1.1535694940,1.1296407
34,0.7552436249221304,2.4619851185828248,-1.1535788990,1.1295874
35,0.7552436249221304,2.460985118582825,-1.1535883338,1.1295341
36,0.7552436249221304,2.459985118582825,-1.1535977985,1.1294806
37,0.7552436249221304,2.458985118582825,-1.1536072930,1.1294270
38,0.7552436249221304,2.457985118582825,-1.1536168174,1.1293733
39,0.7552436249221304,2.4569851185828253,-1.1536263720,1.1293194
40,0.7552436249221304,2.4559851185828254,-1.1536359567,1.1292655
41,0.7552436249221304,2.454985118582825,-1.1536455715,1.1292114
42,0.7552436249221304,2.4539851185828256,-1.1536552167,1.1291572
43,0.7552436249221304,2.4529851185828258,-1.1536648922,1.1291029
44,0.7552436249221304,2.451985118582826,-1.1536745982,1.1290485
45,0.7552436249221304,2.450985118582826,-1.1536843348,1.1289940
46,0.7552436249221304,2.449985118582826,-1.1536941019,1.1289393
47,0.7552436249221304,2.448985118582826,-1.1537038997,1.1288846
48,0.7552436249221304,2.4479851185828263,-1.1537137283,1.1288297
49,0.7552436249221304,2.4469851185828264,-1.1537235876,1.1287747
50,0.7552436249221304,2.4459851185828265,-1.1537334780,1.1287196
51,0.7552436249221304,2.444985118582826,-1.1537433989,1.1286644
52,0.7552436249221304,2.4439851185828267,-1.1537533512,1.1286091
53,0.7552436249221304,2.442985118582827,-1.1537633347,1.1285536
54,0.7552436249221304,2.441985118582827,-1.1537733494,1.1284980
55,0.7552436249221304,2.440985118582827,-1.1537833955,1.1284423
56,0.7552436249221304,2.439985118582827,-1.1537934729,1.1283865
57,0.7552436249221304,2.438985118582828,-1.1538035818,1.1283306
58,0.7552436249221304,2.4379851185828274,-1.1538137223,1.1282745
59,0.7552610773285676,2.436985270887671,-1.1538240766,1.1282016
60,0.7552610773285676,2.435985270887671,-1.1538342774,1.1281425
61,0.7552610773285676,2.434985270887671,-1.1538445138,1.1280860
62,0.7552610773285676,2.4339852708876712,-1.1538547821,1.1280295
63,0.7552610773285676,2.432985270887672,-1.1538650825,1.1279728
64,0.7552610773285676,2.4319852708876715,-1.1538754148,1.1279160
65,0.7552610773285676,2.430985270887672,-1.1538857793,1.1278591
66,0.7552610773285676,2.429985270887672,-1.1538961758,1.1278020
67,0.7552610773285676,2.428985270887672,-1.1539066048,1.1277449
68,0.7552610773285676,2.427985270887672,-1.1539170661,1.1276876
69,0.7552610773285676,2.426985270887672,-1.1539275598,1.1276302
70,0.7552610773285676,2.425985270887672,-1.1539380860,1.1275727
71,0.7552610773285676,2.424985270887672,-1.1539486449,1.1275151
72,0.7552610773285676,2.4239852708876723,-1.1539592364,1.1274573
73,0.7552610773285676,2.4229852708876725,-1.1539698607,1.1273995
74,0.7552610773285676,2.421985270887673,-1.1539805179,1.1273415
75,0.7552610773285676,2.4209852708876727,-1.1539912080,1.1272834
76,0.7552610773285676,2.419985270887673,-1.1540019311,1.1272251
77,0.7552610773285676,2.418985270887673,-1.1540126873,1.1271668
78,0.7552610773285676,2.417985270887673,-1.1540234767,1.1271083
79,0.7552610773285676,2.416985270887673,-1.1540342994,1.1270497
80,0.7552610773285676,2.415985270887673,-1.1540451554,1.1269910
81,0.7552610773285676,2.4149852708876733,-1.1540560448,1.1269322
82,0.7552610773285676,2.413985270887673,-1.1540669678,1.1268732
83,0.7552610773285676,2.4129852708876736,-1.1540779242,1.1268142
84,0.7552785297350049,2.411985423192517,-1.1540891115,1.1267382
85,0.7552785297350049,2.410985423192517,-1.1541001360,1.1266789
86,0.7552785297350049,2.4099854231925173,-1.1541111944,1.1266194
87,0.7552785297350049,2.4089854231925174,-1.1541222868,1.1265599
88,0.7552785297350049,2.407985423192517,-1.1541334131,1.1265002
89,0.7552785297350049,2.4069854231925176,-1.1541445735,1.1264404
90,0.7552785297350049,2.4059854231925177,-1.1541557681,1.1263805
91,0.7552785297350049,2.404985423192518,-1.1541669970,1.1263204
92,0.7552785297350049,2.403985423192518,-1.1541782602,1.1262602
93,0.7552785297350049,2.402985423192518,-1.1541895579,1.1262000
94,0.7552785297350049,2.401985423192518,-1.1542008901,1.1261396
95,0.7552785297350049,2.4009854231925183,-1.1542122569,1.1260790
96,0.7552785297350049,2.3999854231925184,-1.1542236584,1.1260184
97,0.7552785297350049,2.3989854231925185,-1.1542350946,1.1259576
98,0.7552785297350049,2.3979854231925186,-1.1542465657,1.1258967
99,0.7552785297350049,2.3969854231925187,-1.1542580717,1.1258357
100,0.7552785297350049,2.395985423192519,-1.1542696128,1.1257745
101,0.7552785297350049,2.394985423192519,-1.1542811890,1.1257133
102,0.7552785297350049,2.393985423192519,-1.1542957728,1.1256530
103,0.7552785297350049,2.392985423192519,-1.1543074430,1.1255916
104,0.7552785297350049,2.39198542319252,-1.1543191487,1.1255300
105,0.7552785297350049,2.3909854231925194,-1.1543308900,1.1254683
106,0.7552785297350049,2.3899854231925195,-1.1543426670,1.1254065
107,0.7552959821414421,2.388985575497363,-1.1543546911,1.1253277
108,0.7552959821414421,2.387985575497363,-1.1543665404,1.1252656
109,0.7552959821414421,2.3869855754973632,-1.1543784258,1.1252034
110,0.7552959821414421,2.385985575497364,-1.1543903472,1.1251411
111,0.7552959821414421,2.3849855754973635,-1.1544023047,1.1250787
112,0.7552959821414421,2.383985575497364,-1.1544142986,1.1250161
113,0.7552959821414421,2.382985575497364,-1.1544263287,1.1249534
114,0.7552959821414421,2.381985575497364,-1.1544383952,1.1248906
115,0.7552959821414421,2.380985575497364,-1.1544504982,1.1248277
116,0.7552959821414421,2.379985575497364,-1.1544626377,1.1247646
117,0.7552959821414421,2.378985575497364,-1.1544748140,1.1247014
118,0.7552959821414421,2.377985575497364,-1.1544870270,1.1246381
119,0.7552959821414421,2.3769855754973643,-1.1544992770,1.1245747
120,0.7552959821414421,2.3759855754973644,-1.1545115637,1.1245112
121,0.7552959821414421,2.374985575497365,-1.1545238875,1.1244475
122,0.7552959821414421,2.3739855754973647,-1.1545362485,1.1243837
123,0.7552959821414421,2.3729855754973648,-1.1545486467,1.1243198
124,0.7552959821414421,2.371985575497365,-1.1545610820,1.1242557
125,0.7552959821414421,2.370985575497365,-1.1545735549,1.1241916
126,0.7552959821414421,2.369985575497365,-1.1545860652,1.1241273
127,0.7553134345478794,2.3689857278022086,-1.1545988375,1.1240460
