,BL1,BL2,r1-r2,NO1,NO2,NO3
872,0.76154376289613,1.623050455783379,-0.8615066928872489,1.97495813,1.00040269,0.02463918
873,0.7615786623928326,1.6220510649563598,-0.8604724025635272,1.97495404,1.00040374,0.02464222
874,0.7616135618895351,1.6210516741293406,-0.8594381122398055,1.97495340,1.00040480,0.02464181
875,0.7616484613862377,1.6200522833023214,-0.8584038219160838,1.97494864,1.00040581,0.02464555
876,0.7616833608829402,1.6190528924753025,-0.8573695315923623,1.97494573,1.00040689,0.02464737
877,0.7617182603796427,1.618053501648283,-0.8563352412686404,1.97494559,1.00040779,0.02464662
878,0.7617531598763453,1.617054110821264,-0.8553009509449186,1.97494172,1.00040890,0.02464938
879,0.7617880593730478,1.6160547199942448,-0.8542666606211969,1.97493815,1.00040993,0.02465193
880,0.7618229588697504,1.6150553291672256,-0.8532323702974752,1.97493719,1.00041094,0.02465187
881,0.7618578583664529,1.6140559383402064,-0.8521980799737535,1.97493365,1.00041194,0.02465442
882,0.7618927578631555,1.6130565475131873,-0.8511637896500318,1.97493092,1.00041308,0.02465600
883,0.761927657359858,1.612057156686168,-0.8501294993263099,1.97492867,1.00041417,0.02465716
884,0.7619625568565606,1.611057765859149,-0.8490952090025884,1.97492367,1.00041519,0.02466115
885,0.7619974563532631,1.6100583750321298,-0.8480609186788667,1.97491972,1.00041627,0.02466401
886,0.7620323558499656,1.6090589842051106,-0.847026628355145,1.97491695,1.00041735,0.02466570
887,0.7620672553466682,1.6080595933780917,-0.8459923380314235,1.97491513,1.00041837,0.02466650
888,0.7621021548433707,1.6070602025510723,-0.8449580477077016,1.97491206,1.00041943,0.02466851
889,0.7621370543400733,1.6060608117240531,-0.8439237573839798,1.97490903,1.00042049,0.02467048
890,0.7621719538367758,1.605061420897034,-0.8428894670602581,1.97490414,1.00042155,0.02467431
891,0.7622068533334784,1.6040620300700148,-0.8418551767365364,1.97490246,1.00042253,0.02467502
892,0.7622417528301809,1.6030626392429956,-0.8408208864128147,1.97490094,1.00042361,0.02467545
893,0.7622766523268835,1.6020632484159765,-0.839786596089093,1.97489676,1.00042471,0.02467852
894,0.762311551823586,1.6010638575889573,-0.8387523057653713,1.97489307,1.00042578,0.02468115
895,0.7623464513202886,1.600064466761938,-0.8377180154416494,1.97489026,1.00042684,0.02468290
896,0.7623813508169911,1.599065075934919,-0.8366837251179279,1.97488777,1.00042786,0.02468437
897,0.7624162503136936,1.5980656851078998,-0.8356494347942062,1.97488505,1.00042888,0.02468607
898,0.7624511498103962,1.5970662942808806,-0.8346151444704845,1.97488302,1.00042993,0.02468705
899,0.7624860493070987,1.5960669034538617,-0.833580854146763,1.97487907,1.00043097,0.02468997
900,0.7625209488038013,1.5950675126268423,-0.832546563823041,1.97487633,1.00043215,0.02469152
901,0.7625558483005038,1.5940681217998232,-0.8315122734993193,1.97487743,1.00043309,0.02468948
902,0.7625907477972064,1.593068730972804,-0.8304779831755976,1.97487084,1.00043420,0.02469496
903,0.7626256472939089,1.5920693401457848,-0.8294436928518759,1.97486545,1.00043544,0.02469911
904,0.7626605467906115,1.5910699493187657,-0.8284094025281542,1.97486182,1.00043649,0.02470169
905,0.762695446287314,1.5900705584917465,-0.8273751122044325,1.97485852,1.00043761,0.02470387
906,0.7627303457840166,1.5890711676647271,-0.8263408218807106,1.97485491,1.00043852,0.02470657
907,0.7627652452807191,1.5880717768377082,-0.8253065315569891,1.97485323,1.00043976,0.02470700
908,0.7628001447774216,1.587072386010689,-0.8242722412332674,1.97484853,1.00044082,0.02471066
909,0.7628350442741242,1.5860729951836698,-0.8232379509095457,1.97484335,1.00044203,0.02471461
910,0.7628699437708267,1.585073604356651,-0.8222036605858242,1.97484466,1.00044303,0.02471231
911,0.7629048432675293,1.5840742135296315,-0.8211693702621022,1.97483818,1.00044417,0.02471765
912,0.7629397427642318,1.5830748227026123,-0.8201350799383805,1.97483624,1.00044515,0.02471861
913,0.7629746422609344,1.5820754318755932,-0.8191007896146588,1.97483275,1.00044631,0.02472094
914,0.7630095417576369,1.581076041048574,-0.8180664992909371,1.97482935,1.00044733,0.02472332
915,0.7630444412543395,1.5800766502215549,-0.8170322089672154,1.97482860,1.00044842,0.02472298
916,0.763079340751042,1.5790772593945357,-0.8159979186434937,1.97482465,1.00044959,0.02472576
917,0.7631142402477445,1.5780778685675163,-0.8149636283197718,1.97482044,1.00045072,0.02472884
918,0.7631491397444471,1.5770784777404974,-0.8139293379960503,1.97481701,1.00045172,0.02473127
919,0.7631840392411496,1.5760790869134782,-0.8128950476723286,1.97481410,1.00045282,0.02473308
920,0.7632189387378522,1.575079696086459,-0.8118607573486069,1.97481130,1.00045392,0.02473478
921,0.7632538382345547,1.57408030525944,-0.8108264670248854,1.97480722,1.00045501,0.02473777
922,0.7632887377312573,1.5730809144324207,-0.8097921767011634,1.97480587,1.00045616,0.02473796
923,0.7633236372279598,1.5720815236054015,-0.8087578863774417,1.97480166,1.00045715,0.02474119
924,0.7633585367246624,1.5710821327783824,-0.80772359605372,1.97479728,1.00045833,0.02474439
925,0.7633934362213649,1.5700827419513632,-0.8066893057299983,1.97479517,1.00045945,0.02474538
