,x,y,frozen,pol,ct,total,frag_0_E,frag_1_E,elec,pauli,disp,clas_elec,clas_pauli,clas_disp
348,0.785282164815434,1.2406984595175814,104.0714,-16.2748,-62.2360,25.5607,-1.1601355328,-0.4943296833,-6.6161,117.3505,-6.6629,-22.0664,132.8008,-6.6629
349,0.785108516637767,1.2416832672705935,103.7804,-16.2065,-62.0256,25.5483,-1.1601445674,-0.4943296833,-6.6650,117.0897,-6.6444,-22.0358,132.4606,-6.6444
350,0.7849348684601001,1.2426680750236057,103.4903,-16.1386,-61.8159,25.5359,-1.1601535713,-0.4943296833,-6.7135,116.8297,-6.6258,-22.0052,132.1213,-6.6258
351,0.7847612202824331,1.2436528827766178,103.2011,-16.0708,-61.6069,25.5234,-1.1601625448,-0.4943296833,-6.7617,116.5701,-6.6073,-21.9744,131.7828,-6.6073
352,0.7845875721047662,1.24463769052963,102.9126,-16.0033,-61.3986,25.5107,-1.1601714876,-0.4943296833,-6.8096,116.3110,-6.5888,-21.9436,131.4450,-6.5888
353,0.7844139239270992,1.245622498282642,102.6251,-15.9361,-61.1910,25.4980,-1.1601803997,-0.4943296833,-6.8571,116.0525,-6.5704,-21.9127,131.1081,-6.5704
354,0.7842402757494322,1.2466073060356542,102.3383,-15.8691,-60.9841,25.4851,-1.1601892812,-0.4943296833,-6.9042,115.7945,-6.5519,-21.8817,130.7720,-6.5519
355,0.7840666275717653,1.2475921137886663,102.0524,-15.8024,-60.7779,25.4721,-1.1601981320,-0.4943296833,-6.9511,115.5371,-6.5336,-21.8507,130.4367,-6.5336
356,0.7838929793940983,1.2485769215416784,101.7674,-15.7359,-60.5724,25.4591,-1.1602069521,-0.4943296833,-6.9975,115.2801,-6.5152,-21.8196,130.1021,-6.5152
357,0.7837193312164313,1.2495617292946906,101.4832,-15.6697,-60.3676,25.4459,-1.1602157414,-0.4943296833,-7.0437,115.0238,-6.4969,-21.7884,129.7685,-6.4969
358,0.7835456830387644,1.250546537047703,101.1998,-15.6038,-60.1635,25.4326,-1.1602244998,-0.4943296833,-7.0895,114.7680,-6.4786,-21.7572,129.4356,-6.4786
359,0.7833720348610974,1.2515313448007148,100.9173,-15.5381,-59.9600,25.4192,-1.1602332274,-0.4943296833,-7.1350,114.5126,-6.4603,-21.7258,129.1035,-6.4603
360,0.7831983866834304,1.252516152553727,100.6356,-15.4726,-59.7573,25.4057,-1.1602419242,-0.4943296833,-7.1802,114.2578,-6.4421,-21.6945,128.7721,-6.4421
361,0.7830247385057635,1.253500960306739,100.3547,-15.4074,-59.5552,25.3921,-1.1602505900,-0.4943296833,-7.2250,114.0036,-6.4239,-21.6630,128.4416,-6.4239
362,0.7828510903280965,1.2544857680597512,100.0745,-15.3423,-59.3538,25.3784,-1.1602592249,-0.4943296833,-7.2695,113.7497,-6.4058,-21.6315,128.1118,-6.4058
363,0.7826774421504296,1.2554705758127631,99.7953,-15.2777,-59.1531,25.3646,-1.1602678288,-0.4943296833,-7.3136,113.4966,-6.3876,-21.6000,127.7829,-6.3876
364,0.7825037939727626,1.2564553835657757,99.5169,-15.2132,-58.9531,25.3506,-1.1602764017,-0.4943296833,-7.3575,113.2439,-6.3695,-21.5684,127.4548,-6.3695
365,0.7823301457950956,1.2574401913187876,99.2393,-15.1489,-58.7537,25.3366,-1.1602849435,-0.4943296833,-7.4010,112.9917,-6.3515,-21.5367,127.1274,-6.3515
366,0.7821564976174287,1.2584249990717995,98.9625,-15.0850,-58.5550,25.3225,-1.1602934542,-0.4943296833,-7.4442,112.7401,-6.3334,-21.5049,126.8008,-6.3334
367,0.7820000631523885,1.2594126874123948,98.6852,-15.0215,-58.3577,25.3061,-1.1603010946,-0.4943296833,-7.4868,112.4874,-6.3154,-21.4728,126.4734,-6.3154
368,0.7818436286873482,1.2604003757529898,98.4088,-14.9582,-58.1610,25.2895,-1.1603087098,-0.4943296833,-7.5291,112.2352,-6.2973,-21.4406,126.1467,-6.2973
369,0.781687194222308,1.2613880640935848,98.1332,-14.8952,-57.9650,25.2729,-1.1603162996,-0.4943296833,-7.5711,111.9836,-6.2793,-21.4083,125.8208,-6.2793
370,0.7815307597572678,1.26237575243418,97.8584,-14.8324,-57.7697,25.2562,-1.1603238641,-0.4943296833,-7.6128,111.7325,-6.2613,-21.3760,125.4958,-6.2613
371,0.7813743252922276,1.263363440774775,97.5844,-14.7699,-57.5750,25.2395,-1.1603314032,-0.4943296833,-7.6541,111.4819,-6.2434,-21.3437,125.1715,-6.2434
372,0.7812178908271874,1.26435112911537,97.3112,-14.7076,-57.3810,25.2226,-1.1603389170,-0.4943296833,-7.6952,111.2318,-6.2255,-21.3113,124.8479,-6.2255
373,0.7810614563621472,1.265338817455965,97.0388,-14.6455,-57.1876,25.2056,-1.1603464053,-0.4943296833,-7.7359,110.9823,-6.2076,-21.2788,124.5252,-6.2076
374,0.780905021897107,1.26632650579656,96.7672,-14.5837,-56.9949,25.1886,-1.1603538682,-0.4943296833,-7.7763,110.7332,-6.1898,-21.2463,124.2033,-6.1898
375,0.7807485874320668,1.267314194137155,96.4964,-14.5221,-56.8028,25.1715,-1.1603613057,-0.4943296833,-7.8164,110.4847,-6.1720,-21.2138,123.8821,-6.1720
376,0.7805921529670266,1.26830188247775,96.2264,-14.4607,-56.6114,25.1543,-1.1603687176,-0.4943296833,-7.8562,110.2368,-6.1542,-21.1812,123.5617,-6.1542
377,0.7804357185019863,1.2692895708183451,95.9572,-14.3996,-56.4206,25.1370,-1.1603761040,-0.4943296833,-7.8957,109.9893,-6.1364,-21.1485,123.2421,-6.1364
378,0.7802792840369461,1.2702772591589402,95.6888,-14.3387,-56.2304,25.1196,-1.1603834649,-0.4943296833,-7.9349,109.7424,-6.1187,-21.1158,122.9233,-6.1187
379,0.7801228495719059,1.2712649474995352,95.4211,-14.2781,-56.0409,25.1021,-1.1603908002,-0.4943296833,-7.9738,109.4960,-6.1010,-21.0831,122.6052,-6.1010
380,0.7799664151068657,1.2722526358401305,95.1543,-14.2176,-55.8521,25.0846,-1.1603981100,-0.4943296833,-8.0124,109.2501,-6.0834,-21.0503,122.2879,-6.0834
381,0.7798099806418255,1.2732403241807253,94.8883,-14.1575,-55.6638,25.0670,-1.1604053941,-0.4943296833,-8.0507,109.0047,-6.0657,-21.0174,121.9714,-6.0657
382,0.7796535461767853,1.2742280125213203,94.6230,-14.0975,-55.4762,25.0493,-1.1604126526,-0.4943296833,-8.0887,108.7598,-6.0482,-20.9845,121.6557,-6.0482
383,0.7794971117117451,1.2752157008619154,94.3585,-14.0378,-55.2893,25.0315,-1.1604198854,-0.4943296833,-8.1264,108.5155,-6.0306,-20.9516,121.3407,-6.0306
384,0.7793406772467049,1.2762033892025104,94.0948,-13.9783,-55.1029,25.0136,-1.1604270925,-0.4943296833,-8.1638,108.2716,-6.0131,-20.9186,121.0265,-6.0131
385,0.7791842427816646,1.2771910775431057,93.8318,-13.9190,-54.9172,24.9956,-1.1604342739,-0.4943296833,-8.2009,108.0283,-5.9956,-20.8856,120.7130,-5.9956
386,0.7790278083166244,1.2781787658837005,93.5697,-13.8600,-54.7321,24.9776,-1.1604414295,-0.4943296833,-8.2377,107.7855,-5.9781,-20.8526,120.4003,-5.9781
387,0.7788713738515842,1.2791664542242955,93.3083,-13.8012,-54.5476,24.9595,-1.1604485594,-0.4943296833,-8.2742,107.5432,-5.9607,-20.8195,120.0884,-5.9607
388,0.778714939386544,1.2801541425648906,93.0477,-13.7426,-54.3638,24.9413,-1.1604556635,-0.4943296833,-8.3105,107.3014,-5.9433,-20.7863,119.7772,-5.9433
389,0.7785585049215038,1.2811418309054856,92.7878,-13.6842,-54.1806,24.9230,-1.1604627417,-0.4943296833,-8.3464,107.0601,-5.9259,-20.7532,119.4668,-5.9259
390,0.7784020704564636,1.2821295192460809,92.5287,-13.6261,-53.9980,24.9046,-1.1604697941,-0.4943296833,-8.3821,106.8193,-5.9085,-20.7199,119.1572,-5.9085
391,0.7782456359914234,1.2831172075866757,92.2703,-13.5682,-53.8160,24.8862,-1.1604768207,-0.4943296833,-8.4175,106.5791,-5.8912,-20.6867,118.8483,-5.8912
392,0.7780892015263832,1.2841048959272707,92.0128,-13.5105,-53.6346,24.8677,-1.1604838213,-0.4943296833,-8.4526,106.3393,-5.8739,-20.6534,118.5401,-5.8739
393,0.7779500284254232,1.2850951639960122,91.7548,-13.4533,-53.4545,24.8471,-1.1604900276,-0.4943296833,-8.4872,106.0986,-5.8566,-20.6198,118.2313,-5.8566
394,0.7778108553244631,1.2860854320647537,91.4977,-13.3962,-53.2750,24.8264,-1.1604962135,-0.4943296833,-8.5214,105.8585,-5.8394,-20.5861,117.9232,-5.8394
395,0.7776716822235031,1.2870757001334951,91.2413,-13.3394,-53.0962,24.8057,-1.1605023787,-0.4943296833,-8.5554,105.6188,-5.8221,-20.5525,117.6158,-5.8221
396,0.7775325091225431,1.2880659682022366,90.9856,-13.2829,-52.9179,24.7849,-1.1605085234,-0.4943296833,-8.5891,105.3797,-5.8049,-20.5187,117.3093,-5.8049
397,0.7773933360215831,1.289056236270978,90.7308,-13.2265,-52.7402,24.7640,-1.1605146475,-0.4943296833,-8.6226,105.1411,-5.7877,-20.4850,117.0035,-5.7877
398,0.7772541629206231,1.2900465043397196,90.4766,-13.1704,-52.5632,24.7430,-1.1605207510,-0.4943296833,-8.6558,104.9030,-5.7706,-20.4512,116.6984,-5.7706
399,0.7771149898196631,1.291036772408461,90.2232,-13.1144,-52.3867,24.7220,-1.1605268338,-0.4943296833,-8.6886,104.6653,-5.7535,-20.4174,116.3940,-5.7535
400,0.7769758167187031,1.2920270404772023,89.9705,-13.0587,-52.2108,24.7010,-1.1605328960,-0.4943296833,-8.7213,104.4282,-5.7364,-20.3836,116.0905,-5.7364
401,0.7768366436177431,1.293017308545944,89.7186,-13.0032,-52.0355,24.6799,-1.1605389375,-0.4943296833,-8.7536,104.1916,-5.7193,-20.3497,115.7876,-5.7193
402,0.7766974705167831,1.2940075766146857,89.4675,-12.9480,-51.8608,24.6587,-1.1605449583,-0.4943296833,-8.7857,103.9555,-5.7023,-20.3158,115.4856,-5.7023
403,0.776558297415823,1.294997844683427,89.2170,-12.8929,-51.6867,24.6374,-1.1605509585,-0.4943296833,-8.8175,103.7199,-5.6853,-20.2819,115.1842,-5.6853
404,0.776419124314863,1.2959881127521684,88.9673,-12.8380,-51.5132,24.6161,-1.1605569379,-0.4943296833,-8.8491,103.4847,-5.6683,-20.2479,114.8836,-5.6683
405,0.776279951213903,1.29697838082091,88.7184,-12.7834,-51.3402,24.5948,-1.1605628965,-0.4943296833,-8.8804,103.2502,-5.6514,-20.2140,114.5838,-5.6514
406,0.776140778112943,1.2979686488896514,88.4702,-12.7290,-51.1678,24.5733,-1.1605688344,-0.4943296833,-8.9114,103.0161,-5.6345,-20.1800,114.2846,-5.6345
407,0.776001605011983,1.2989589169583928,88.2227,-12.6748,-50.9960,24.5518,-1.1605747515,-0.4943296833,-8.9422,102.7825,-5.6176,-20.1460,113.9862,-5.6176
408,0.775862431911023,1.2999491850271343,87.9759,-12.6208,-50.8248,24.5303,-1.1605806478,-0.4943296833,-8.9727,102.5493,-5.6008,-20.1119,113.6886,-5.6008
409,0.775723258810063,1.3009394530958758,87.7298,-12.5670,-50.6542,24.5087,-1.1605865233,-0.4943296833,-9.0029,102.3167,-5.5840,-20.0779,113.3917,-5.5840
410,0.775584085709103,1.3019297211646172,87.4845,-12.5134,-50.4841,24.4870,-1.1605923780,-0.4943296833,-9.0329,102.0846,-5.5672,-20.0438,113.0955,-5.5672
411,0.775444912608143,1.3029199892333587,87.2399,-12.4600,-50.3146,24.4653,-1.1605982118,-0.4943296833,-9.0626,101.8530,-5.5505,-20.0096,112.8000,-5.5505
412,0.775305739507183,1.3039102573021002,86.9960,-12.4069,-50.1457,24.4435,-1.1606040247,-0.4943296833,-9.0921,101.6219,-5.5338,-19.9755,112.5053,-5.5338
413,0.775166566406223,1.3049005253708417,86.7529,-12.3539,-49.9773,24.4216,-1.1606098167,-0.4943296833,-9.1213,101.3913,-5.5171,-19.9413,112.2113,-5.5171
414,0.7750273933052629,1.3058907934395831,86.5104,-12.3012,-49.8095,24.3997,-1.1606155878,-0.4943296833,-9.1503,101.1611,-5.5004,-19.9072,111.9180,-5.5004
415,0.7748882202043029,1.3068810615083246,86.2687,-12.2486,-49.6423,24.3777,-1.1606213380,-0.4943296833,-9.1790,100.9315,-5.4838,-19.8730,111.6254,-5.4838
416,0.7747490471033429,1.307871329577066,86.0276,-12.1963,-49.4757,24.3557,-1.1606270673,-0.4943296833,-9.2074,100.7023,-5.4672,-19.8388,111.3336,-5.4672
417,0.7746098740023829,1.3088615976458076,85.7874,-12.1442,-49.3096,24.3336,-1.1606327755,-0.4943296833,-9.2357,100.4737,-5.4507,-19.8046,111.0426,-5.4507
418,0.7744707009014229,1.309851865714549,85.5476,-12.0921,-49.1440,24.3115,-1.1606384628,-0.4943296833,-9.2636,100.2454,-5.4341,-19.7703,110.7520,-5.4341
419,0.7743315278004629,1.3108421337832905,85.3087,-12.0404,-48.9790,24.2893,-1.1606441291,-0.4943296833,-9.2914,100.0177,-5.4176,-19.7360,110.4624,-5.4176
420,0.7741923546995029,1.311832401852032,85.0705,-11.9889,-48.8146,24.2671,-1.1606497743,-0.4943296833,-9.3188,99.7905,-5.4012,-19.7017,110.1734,-5.4012
421,0.7740531815985429,1.3128226699207737,84.8330,-11.9375,-48.6507,24.2447,-1.1606553985,-0.4943296833,-9.3461,99.5638,-5.3847,-19.6675,109.8852,-5.3847
422,0.7739313122551377,1.3138152160724148,84.5953,-11.8866,-48.4881,24.2206,-1.1606603062,-0.4943296833,-9.3728,99.3363,-5.3683,-19.6329,109.5964,-5.3683
423,0.7738094429117325,1.3148077622240562,84.3582,-11.8359,-48.3260,24.1963,-1.1606651977,-0.4943296833,-9.3993,99.1093,-5.3519,-19.5983,109.3084,-5.3519
424,0.7736875735683273,1.3158003083756975,84.1218,-11.7854,-48.1644,24.1720,-1.1606700729,-0.4943296833,-9.4255,98.8828,-5.3355,-19.5637,109.0210,-5.3355
425,0.7735657042249221,1.3167928545273389,83.8862,-11.7351,-48.0034,24.1477,-1.1606749321,-0.4943296833,-9.4515,98.6568,-5.3191,-19.5291,108.7344,-5.3191
426,0.7734438348815169,1.3177854006789802,83.6512,-11.6849,-47.8429,24.1234,-1.1606797750,-0.4943296833,-9.4773,98.4313,-5.3028,-19.4945,108.4485,-5.3028
427,0.7733219655381117,1.3187779468306216,83.4169,-11.6350,-47.6830,24.0990,-1.1606846017,-0.4943296833,-9.5028,98.2062,-5.2865,-19.4599,108.1633,-5.2865
428,0.7732000961947065,1.319770492982263,83.1833,-11.5852,-47.5236,24.0745,-1.1606894121,-0.4943296833,-9.5281,97.9817,-5.2703,-19.4252,107.8788,-5.2703
429,0.7730782268513013,1.3207630391339042,82.9504,-11.5357,-47.3647,24.0500,-1.1606942064,-0.4943296833,-9.5531,97.7576,-5.2540,-19.3906,107.5950,-5.2540
430,0.7729563575078962,1.3217555852855456,82.7182,-11.4863,-47.2064,24.0255,-1.1606989843,-0.4943296833,-9.5780,97.5340,-5.2378,-19.3559,107.3120,-5.2378
431,0.772834488164491,1.322748131437187,82.4866,-11.4372,-47.0485,24.0009,-1.1607037460,-0.4943296833,-9.6026,97.3109,-5.2217,-19.3213,107.0296,-5.2217
432,0.7727126188210858,1.3237406775888283,82.2558,-11.3882,-46.8913,23.9763,-1.1607084915,-0.4943296833,-9.6269,97.0882,-5.2055,-19.2866,106.7479,-5.2055
433,0.7725907494776806,1.3247332237404696,82.0256,-11.3394,-46.7345,23.9517,-1.1607132206,-0.4943296833,-9.6511,96.8661,-5.1894,-19.2519,106.4670,-5.1894
434,0.7724688801342754,1.325725769892111,81.7961,-11.2908,-46.5783,23.9270,-1.1607179335,-0.4943296833,-9.6750,96.6444,-5.1734,-19.2172,106.1867,-5.1734
435,0.7723470107908702,1.3267183160437523,81.5673,-11.2424,-46.4226,23.9023,-1.1607226300,-0.4943296833,-9.6986,96.4232,-5.1573,-19.1825,105.9071,-5.1573
436,0.772225141447465,1.3277108621953937,81.3391,-11.1942,-46.2674,23.8775,-1.1607273102,-0.4943296833,-9.7221,96.2025,-5.1413,-19.1478,105.6283,-5.1413
437,0.7721032721040598,1.328703408347035,81.1116,-11.1462,-46.1127,23.8527,-1.1607319740,-0.4943296833,-9.7453,95.9823,-5.1254,-19.1132,105.3501,-5.1254
438,0.7719814027606546,1.3296959544986764,80.8848,-11.0983,-45.9586,23.8278,-1.1607366215,-0.4943296833,-9.7683,95.7625,-5.1094,-19.0784,105.0726,-5.1094
439,0.7718595334172494,1.3306885006503175,80.6586,-11.0507,-45.8050,23.8030,-1.1607412527,-0.4943296833,-9.7911,95.5432,-5.0935,-19.0437,104.7958,-5.0935
440,0.7717376640738443,1.331681046801959,80.4331,-11.0032,-45.6519,23.7780,-1.1607458674,-0.4943296833,-9.8136,95.3244,-5.0776,-19.0090,104.5197,-5.0776
441,0.7716157947304391,1.3326735929536004,80.2083,-10.9559,-45.4993,23.7531,-1.1607504658,-0.4943296833,-9.8360,95.1060,-5.0618,-18.9743,104.2443,-5.0618
442,0.7714939253870339,1.3336661391052418,79.9841,-10.9089,-45.3471,23.7281,-1.1607550477,-0.4943296833,-9.8582,94.8882,-5.0460,-18.9396,103.9696,-5.0460
443,0.7713720560436287,1.3346586852568831,79.7605,-10.8619,-45.1956,23.7030,-1.1607596133,-0.4943296833,-9.8801,94.6708,-5.0302,-18.9049,103.6956,-5.0302
444,0.7712501867002235,1.3356512314085245,79.5377,-10.8152,-45.0445,23.6779,-1.1607641624,-0.4943296833,-9.9017,94.4538,-5.0144,-18.8701,103.4222,-5.0144
445,0.7711283173568183,1.3366437775601658,79.3155,-10.7686,-44.8940,23.6528,-1.1607686950,-0.4943296833,-9.9232,94.2373,-4.9987,-18.8354,103.1495,-4.9987
446,0.7710064480134131,1.3376363237118072,79.0939,-10.7223,-44.7439,23.6277,-1.1607732112,-0.4943296833,-9.9445,94.0214,-4.9830,-18.8007,102.8776,-4.9830
447,0.7708845786700079,1.3386288698634483,78.8730,-10.6761,-44.5943,23.6025,-1.1607777110,-0.4943296833,-9.9656,93.8059,-4.9673,-18.7660,102.6063,-4.9673
448,0.7707627093266027,1.33962141601509,78.6527,-10.6301,-44.4453,23.5773,-1.1607821942,-0.4943296833,-9.9864,93.5908,-4.9517,-18.7313,102.3357,-4.9517
449,0.7706408399831975,1.3406139621667312,78.4331,-10.5843,-44.2967,23.5520,-1.1607866610,-0.4943296833,-10.0070,93.3762,-4.9361,-18.6966,102.0657,-4.9361
450,0.7705189706397924,1.3416065083183726,78.2141,-10.5387,-44.1487,23.5267,-1.1607911112,-0.4943296833,-10.0275,93.1621,-4.9205,-18.6619,101.7965,-4.9205
451,0.7703971012963872,1.342599054470014,77.9957,-10.4932,-44.0011,23.5014,-1.1607955449,-0.4943296833,-10.0477,92.9484,-4.9050,-18.6271,101.5279,-4.9050
452,0.770275231952982,1.3435916006216553,77.7780,-10.4479,-43.8540,23.4760,-1.1607999621,-0.4943296833,-10.0677,92.7352,-4.8895,-18.5924,101.2599,-4.8895
453,0.7701533626095768,1.3445841467732966,77.5609,-10.4028,-43.7075,23.4506,-1.1608043628,-0.4943296833,-10.0875,92.5224,-4.8740,-18.5577,100.9927,-4.8740
454,0.7700314932661716,1.345576692924938,77.3445,-10.3579,-43.5614,23.4252,-1.1608087469,-0.4943296833,-10.1071,92.3101,-4.8586,-18.5230,100.7261,-4.8586
455,0.7699096239227664,1.346569239076579,77.1287,-10.3131,-43.4158,23.3997,-1.1608131144,-0.4943296833,-10.1265,92.0983,-4.8432,-18.4883,100.4602,-4.8432
456,0.7698050954594987,1.3475637609719475,76.9127,-10.2688,-43.2714,23.3726,-1.1608168472,-0.4943296833,-10.1454,91.8858,-4.8277,-18.4534,100.1939,-4.8277
457,0.769700566996231,1.3485582828673155,76.6974,-10.2246,-43.1274,23.3455,-1.1608205678,-0.4943296833,-10.1641,91.6739,-4.8124,-18.4185,99.9283,-4.8124
458,0.7695960385329633,1.349552804762684,76.4827,-10.1806,-42.9839,23.3183,-1.1608242762,-0.4943296833,-10.1826,91.4623,-4.7970,-18.3836,99.6633,-4.7970
459,0.7694915100696956,1.350547326658052,76.2687,-10.1367,-42.8409,23.2911,-1.1608279724,-0.4943296833,-10.2009,91.2513,-4.7817,-18.3487,99.3991,-4.7817
460,0.7693869816064279,1.3515418485534203,76.0553,-10.0930,-42.6983,23.2639,-1.1608316564,-0.4943296833,-10.2191,91.0407,-4.7664,-18.3138,99.1355,-4.7664
461,0.7692824531431602,1.3525363704487885,75.8425,-10.0495,-42.5563,23.2366,-1.1608353281,-0.4943296833,-10.2370,90.8306,-4.7511,-18.2789,98.8725,-4.7511
462,0.7691779246798925,1.353530892344157,75.6303,-10.0062,-42.4147,23.2094,-1.1608389875,-0.4943296833,-10.2547,90.6209,-4.7359,-18.2441,98.6103,-4.7359
463,0.7690733962166248,1.3545254142395249,75.4187,-9.9630,-42.2736,23.1821,-1.1608426347,-0.4943296833,-10.2722,90.4117,-4.7207,-18.2092,98.3486,-4.7207
464,0.7689688677533572,1.355519936134893,75.2078,-9.9200,-42.1330,23.1548,-1.1608462696,-0.4943296833,-10.2895,90.2029,-4.7055,-18.1743,98.0876,-4.7055
465,0.7688643392900895,1.3565144580302613,74.9975,-9.8772,-41.9928,23.1275,-1.1608498923,-0.4943296833,-10.3067,89.9945,-4.6904,-18.1395,97.8273,-4.6904
466,0.7687598108268218,1.3575089799256297,74.7878,-9.8346,-41.8531,23.1001,-1.1608535026,-0.4943296833,-10.3236,89.7867,-4.6753,-18.1046,97.5677,-4.6753
467,0.7686552823635541,1.3585035018209977,74.5787,-9.7921,-41.7139,23.0728,-1.1608571007,-0.4943296833,-10.3404,89.5793,-4.6602,-18.0698,97.3087,-4.6602
468,0.7685507539002864,1.359498023716366,74.3702,-9.7497,-41.5751,23.0454,-1.1608606865,-0.4943296833,-10.3570,89.3723,-4.6452,-18.0350,97.0504,-4.6452
469,0.7684462254370187,1.360492545611734,74.1624,-9.7076,-41.4368,23.0180,-1.1608642599,-0.4943296833,-10.3734,89.1659,-4.6301,-18.0002,96.7927,-4.6301
470,0.768341696973751,1.3614870675071022,73.9551,-9.6656,-41.2989,22.9905,-1.1608678211,-0.4943296833,-10.3895,88.9598,-4.6152,-17.9654,96.5357,-4.6152
471,0.7682371685104833,1.3624815894024704,73.7484,-9.6238,-41.1616,22.9631,-1.1608713699,-0.4943296833,-10.4056,88.7542,-4.6002,-17.9307,96.2793,-4.6002
472,0.7681326400472156,1.3634761112978386,73.5424,-9.5821,-41.0246,22.9356,-1.1608749064,-0.4943296833,-10.4214,88.5491,-4.5853,-17.8959,96.0236,-4.5853
473,0.7680281115839479,1.3644706331932068,73.3370,-9.5406,-40.8882,22.9082,-1.1608784305,-0.4943296833,-10.4370,88.3444,-4.5704,-17.8612,95.7685,-4.5704
474,0.7679235831206802,1.365465155088575,73.1321,-9.4993,-40.7521,22.8807,-1.1608819423,-0.4943296833,-10.4525,88.1401,-4.5555,-17.8264,95.5141,-4.5555
475,0.7678190546574125,1.3664596769839432,72.9279,-9.4582,-40.6166,22.8531,-1.1608854417,-0.4943296833,-10.4677,87.9363,-4.5407,-17.7917,95.2603,-4.5407
476,0.7677145261941448,1.3674541988793114,72.7242,-9.4172,-40.4815,22.8256,-1.1608889288,-0.4943296833,-10.4828,87.7330,-4.5259,-17.7570,95.0071,-4.5259
477,0.7676099977308771,1.3684487207746796,72.5212,-9.3763,-40.3468,22.7980,-1.1608924035,-0.4943296833,-10.4977,87.5301,-4.5111,-17.7223,94.7546,-4.5111
478,0.7675054692676094,1.3694432426700478,72.3187,-9.3356,-40.2126,22.7705,-1.1608958658,-0.4943296833,-10.5125,87.3276,-4.4964,-17.6876,94.5027,-4.4964
479,0.7674009408043417,1.370437764565416,72.1168,-9.2951,-40.0788,22.7429,-1.1608993157,-0.4943296833,-10.5270,87.1255,-4.4817,-17.6529,94.2514,-4.4817
480,0.767296412341074,1.3714322864607842,71.9156,-9.2548,-39.9455,22.7153,-1.1609027532,-0.4943296833,-10.5414,86.9240,-4.4670,-17.6183,94.0009,-4.4670
481,0.7671918838778063,1.3724268083561524,71.7149,-9.2146,-39.8127,22.6876,-1.1609061783,-0.4943296833,-10.5556,86.7228,-4.4524,-17.5837,93.7510,-4.4524
482,0.7670873554145387,1.3734213302515206,71.5148,-9.1746,-39.6802,22.6600,-1.1609095910,-0.4943296833,-10.5696,86.5221,-4.4377,-17.5491,93.5016,-4.4377
483,0.766982826951271,1.3744158521468888,71.3153,-9.1347,-39.5482,22.6323,-1.1609129912,-0.4943296833,-10.5834,86.3219,-4.4231,-17.5145,93.2529,-4.4231
484,0.7668782984880033,1.375410374042257,71.1164,-9.0950,-39.4167,22.6046,-1.1609163791,-0.4943296833,-10.5971,86.1221,-4.4086,-17.4799,93.0049,-4.4086
485,0.7667737700247356,1.3764048959376252,70.9180,-9.0554,-39.2856,22.5770,-1.1609197545,-0.4943296833,-10.6106,85.9227,-4.3941,-17.4454,92.7575,-4.3941
486,0.7666692415614679,1.3773994178329934,70.7202,-9.0160,-39.1549,22.5492,-1.1609231174,-0.4943296833,-10.6239,85.7237,-4.3796,-17.4108,92.5106,-4.3796
487,0.7665647130982002,1.3783939397283616,70.5230,-8.9768,-39.0247,22.5215,-1.1609264679,-0.4943296833,-10.6371,85.5252,-4.3651,-17.3763,92.2644,-4.3651
488,0.7664601846349325,1.3793884616237295,70.3263,-8.9377,-38.8949,22.4938,-1.1609298059,-0.4943296833,-10.6500,85.3270,-4.3507,-17.3418,92.0188,-4.3507
489,0.7663556561716648,1.380382983519098,70.1303,-8.8987,-38.7655,22.4660,-1.1609331314,-0.4943296833,-10.6629,85.1294,-4.3362,-17.3074,91.7739,-4.3362
490,0.7662511277083971,1.381377505414466,69.9348,-8.8600,-38.6366,22.4382,-1.1609364444,-0.4943296833,-10.6755,84.9322,-4.3219,-17.2729,91.5296,-4.3219
491,0.7661465992451294,1.3823720273098343,69.7399,-8.8213,-38.5081,22.4105,-1.1609397450,-0.4943296833,-10.6880,84.7354,-4.3075,-17.2385,91.2859,-4.3075
492,0.7660420707818617,1.3833665492052023,69.5456,-8.7829,-38.3800,22.3827,-1.1609430331,-0.4943296833,-10.7003,84.5390,-4.2932,-17.2040,91.0428,-4.2932
493,0.765937542318594,1.3843610711005707,69.3518,-8.7446,-38.2524,22.3548,-1.1609463086,-0.4943296833,-10.7124,84.3431,-4.2789,-17.1696,90.8003,-4.2789
494,0.7658330138553263,1.385355592995939,69.1586,-8.7064,-38.1252,22.3270,-1.1609495716,-0.4943296833,-10.7244,84.1476,-4.2646,-17.1352,90.5585,-4.2646
495,0.7657458581125787,1.3863517876940306,68.9653,-8.6686,-37.9990,22.2977,-1.1609522828,-0.4943296833,-10.7359,83.9517,-4.2504,-17.1007,90.3164,-4.2504
496,0.765658702369831,1.3873479823921222,68.7726,-8.6309,-37.8732,22.2685,-1.1609549852,-0.4943296833,-10.7473,83.7561,-4.2361,-17.0662,90.0750,-4.2361
497,0.7655715466270834,1.3883441770902138,68.5805,-8.5934,-37.7479,22.2392,-1.1609576789,-0.4943296833,-10.7586,83.5610,-4.2219,-17.0317,89.8341,-4.2219
498,0.7654843908843357,1.3893403717883055,68.3889,-8.5560,-37.6230,22.2099,-1.1609603639,-0.4943296833,-10.7696,83.3663,-4.2078,-16.9972,89.5939,-4.2078
499,0.765379862421068,1.3903348936836737,68.1985,-8.5186,-37.4979,22.1820,-1.1609635725,-0.4943296833,-10.7808,83.1730,-4.1937,-16.9630,89.3551,-4.1937
