,x,y,total energy,kinetic energy
0,0.7552087201092559,2.4959842047537606,-1.6507580784,1.6530970
1,0.7551912677028186,2.494984357058604,-1.6507560029,1.6531246
2,0.7552087201092559,2.493984509363448,-1.6507539216,1.6531203
3,0.7552087201092559,2.492984509363448,-1.6507518337,1.6531320
4,0.7552261725156931,2.4919846616682912,-1.6507497396,1.6531278
5,0.7552261725156931,2.490984661668292,-1.6507476393,1.6531396
6,0.7552261725156931,2.4899846616682915,-1.6507455327,1.6531514
7,0.7552087201092559,2.488984813973135,-1.6507434203,1.6531791
8,0.7552087201092559,2.487984813973135,-1.6507413012,1.6531910
9,0.7552087201092559,2.486984813973135,-1.6507391758,1.6532028
10,0.7552087201092559,2.485984813973136,-1.6507370441,1.6532147
11,0.7552087201092559,2.4849848139731354,-1.6507349061,1.6532267
12,0.7552261725156931,2.483984966277979,-1.6507327620,1.6532227
13,0.7552261725156931,2.482984966277979,-1.6507306113,1.6532347
14,0.7552261725156931,2.481984966277979,-1.6507284542,1.6532467
15,0.7552261725156931,2.48098496627798,-1.6507262909,1.6532617
16,0.7552261725156931,2.47998496627798,-1.6507241210,1.6532737
17,0.7552261725156931,2.4789849662779795,-1.6507219447,1.6532858
18,0.7552261725156931,2.47798496627798,-1.6507197620,1.6532979
19,0.7552261725156931,2.47698496627798,-1.6507175728,1.6533101
20,0.7552261725156931,2.47598496627798,-1.6507153772,1.6533223
21,0.7552261725156931,2.47498496627798,-1.6507131750,1.6533345
22,0.7552261725156931,2.47398496627798,-1.6507109663,1.6533467
23,0.7552261725156931,2.47298496627798,-1.6507087511,1.6533589
24,0.7552261725156931,2.4719849662779803,-1.6507065294,1.6533712
25,0.7552261725156931,2.4709849662779804,-1.6507043010,1.6533835
26,0.7552261725156931,2.4699849662779805,-1.6507020661,1.6533959
27,0.7552261725156931,2.4689849662779806,-1.6506998246,1.6534083
28,0.7552436249221304,2.467985118582824,-1.6506975764,1.6534047
29,0.7552436249221304,2.466985118582824,-1.6506953217,1.6534171
30,0.7552436249221304,2.4659851185828243,-1.6506930602,1.6534296
31,0.7552436249221304,2.4649851185828244,-1.6506907921,1.6534421
32,0.7552436249221304,2.4639851185828245,-1.6506885173,1.6534546
33,0.7552436249221304,2.4629851185828247,-1.6506862358,1.6534671
34,0.7552436249221304,2.4619851185828248,-1.6506839475,1.6534797
35,0.7552436249221304,2.460985118582825,-1.6506816525,1.6534923
36,0.7552436249221304,2.459985118582825,-1.6506793507,1.6535049
37,0.7552436249221304,2.458985118582825,-1.6506770421,1.6535176
38,0.7552436249221304,2.457985118582825,-1.6506747267,1.6535303
39,0.7552436249221304,2.4569851185828253,-1.6506724045,1.6535430
40,0.7552436249221304,2.4559851185828254,-1.6506700754,1.6535557
41,0.7552436249221304,2.454985118582825,-1.6506677395,1.6535685
42,0.7552436249221304,2.4539851185828256,-1.6506653966,1.6535813
43,0.7552436249221304,2.4529851185828258,-1.6506630469,1.6535941
44,0.7552436249221304,2.451985118582826,-1.6506606902,1.6536070
45,0.7552436249221304,2.450985118582826,-1.6506583266,1.6536199
46,0.7552436249221304,2.449985118582826,-1.6506559561,1.6536328
47,0.7552436249221304,2.448985118582826,-1.6506535785,1.6536457
48,0.7552436249221304,2.4479851185828263,-1.6506511940,1.6536587
49,0.7552436249221304,2.4469851185828264,-1.6506488024,1.6536717
50,0.7552436249221304,2.4459851185828265,-1.6506464038,1.6536847
51,0.7552436249221304,2.444985118582826,-1.6506439981,1.6536978
52,0.7552436249221304,2.4439851185828267,-1.6506415854,1.6537109
53,0.7552436249221304,2.442985118582827,-1.6506391655,1.6537240
54,0.7552436249221304,2.441985118582827,-1.6506367386,1.6537372
55,0.7552436249221304,2.440985118582827,-1.6506343045,1.6537503
56,0.7552436249221304,2.439985118582827,-1.6506318632,1.6537635
57,0.7552436249221304,2.438985118582828,-1.6506294148,1.6537768
58,0.7552436249221304,2.4379851185828274,-1.6506269591,1.6537901
59,0.7552610773285676,2.436985270887671,-1.6506244963,1.6537874
60,0.7552610773285676,2.435985270887671,-1.6506220262,1.6538007
61,0.7552610773285676,2.434985270887671,-1.6506195489,1.6538141
62,0.7552610773285676,2.4339852708876712,-1.6506170642,1.6538275
63,0.7552610773285676,2.432985270887672,-1.6506145723,1.6538409
64,0.7552610773285676,2.4319852708876715,-1.6506120731,1.6538544
