,BL1,BL2,r1-r2,NO1,NO2,NO3
226,0.7554181489865028,2.26998664163128,-1.514568492644777,1.1109668,0.5091394,0.0362274
227,0.7554181489865028,2.26898664163128,-1.5135684926447772,1.1109605,0.5091642,0.0362273
228,0.7554181489865028,2.26798664163128,-1.5125684926447773,1.1109541,0.5091891,0.0362273
229,0.7554181489865028,2.2669866416312803,-1.5115684926447774,1.1109477,0.5092141,0.0362272
230,0.7554356013929401,2.265986793936124,-1.5105511925431836,1.1109239,0.5092390,0.0362285
231,0.7554356013929401,2.264986793936124,-1.5095511925431837,1.1109176,0.5092642,0.0362285
232,0.7554356013929401,2.263986793936124,-1.5085511925431838,1.1109112,0.5092893,0.0362285
233,0.7554356013929401,2.262986793936124,-1.507551192543184,1.1109049,0.5093145,0.0362284
234,0.7554356013929401,2.261986793936124,-1.5065511925431836,1.1108986,0.5093397,0.0362284
235,0.7554356013929401,2.2609867939361243,-1.5055511925431841,1.1108924,0.5093650,0.0362284
236,0.7554356013929401,2.2599867939361244,-1.5045511925431843,1.1108842,0.5093910,0.0362327
237,0.7554356013929401,2.258986793936125,-1.5035511925431848,1.1108781,0.5094165,0.0362328
238,0.7554356013929401,2.2579867939361247,-1.5025511925431845,1.1108719,0.5094419,0.0362328
239,0.7554356013929401,2.256986793936125,-1.5015511925431846,1.1108657,0.5094675,0.0362329
240,0.7554356013929401,2.255986793936125,-1.5005511925431847,1.1108610,0.5094929,0.0362328
241,0.7554530537993773,2.2549869462409684,-1.499533892441591,1.1108377,0.5095185,0.0362342
242,0.7554530537993773,2.2539869462409685,-1.4985338924415912,1.1108316,0.5095442,0.0362343
243,0.7554530537993773,2.2529869462409686,-1.4975338924415913,1.1108254,0.5095699,0.0362343
244,0.7554530537993773,2.2519869462409687,-1.4965338924415914,1.1108192,0.5095957,0.0362344
245,0.7554530537993773,2.250986946240969,-1.4955338924415915,1.1108130,0.5096215,0.0362345
246,0.7554530537993773,2.249986946240969,-1.4945338924415916,1.1108087,0.5096474,0.0362305
247,0.7554530537993773,2.248986946240969,-1.4935338924415917,1.1108025,0.5096734,0.0362305
248,0.7554530537993773,2.247986946240969,-1.4925338924415918,1.1107961,0.5096994,0.0362306
249,0.7554530537993773,2.2469869462409693,-1.491533892441592,1.1107898,0.5097255,0.0362306
250,0.7554530537993773,2.2459869462409694,-1.490533892441592,1.1107835,0.5097516,0.0362307
251,0.7554530537993773,2.244986946240969,-1.4895338924415917,1.1107772,0.5097771,0.0362303
252,0.7554705062058146,2.243987098545813,-1.4885165923399986,1.1107535,0.5098034,0.0362318
253,0.7554705062058146,2.242987098545813,-1.4875165923399987,1.1107470,0.5098297,0.0362318
254,0.7554705062058146,2.241987098545813,-1.4865165923399983,1.1107405,0.5098561,0.0362318
255,0.7554705062058146,2.2409870985458133,-1.4855165923399989,1.1107339,0.5098826,0.0362319
256,0.7554705062058146,2.239987098545813,-1.4845165923399986,1.1107273,0.5099091,0.0362319
257,0.7554705062058146,2.2389870985458136,-1.483516592339999,1.1107207,0.5099357,0.0362320
258,0.7554705062058146,2.2379870985458137,-1.4825165923399992,1.1107141,0.5099624,0.0362320
259,0.7554705062058146,2.236987098545814,-1.4815165923399993,1.1107074,0.5099891,0.0362321
260,0.7554705062058146,2.235987098545814,-1.4805165923399994,1.1107007,0.5100158,0.0362321
261,0.7554705062058146,2.234987098545814,-1.4795165923399995,1.1106940,0.5100427,0.0362322
262,0.7554879586122518,2.233987250850657,-1.4784992922384053,1.1106701,0.5100695,0.0362336
263,0.7554879586122518,2.2329872508506576,-1.4774992922384058,1.1106634,0.5100965,0.0362336
264,0.7554879586122518,2.2319872508506577,-1.476499292238406,1.1106567,0.5101235,0.0362336
265,0.7554879586122518,2.230987250850658,-1.475499292238406,1.1106500,0.5101507,0.0362337
266,0.7554879586122518,2.229987250850658,-1.4744992922384061,1.1106432,0.5101778,0.0362337
267,0.7554879586122518,2.228987250850658,-1.4734992922384063,1.1106365,0.5102051,0.0362337
268,0.7554879586122518,2.227987250850658,-1.4724992922384064,1.1106298,0.5102323,0.0362337
269,0.7554879586122518,2.2269872508506583,-1.4714992922384065,1.1106231,0.5102597,0.0362337
270,0.7554879586122518,2.2259872508506584,-1.4704992922384066,1.1106163,0.5102871,0.0362338
271,0.7554879586122518,2.2249872508506585,-1.4694992922384067,1.1106096,0.5103146,0.0362338
272,0.7555054110186891,2.223987403155502,-1.4684819921368129,1.1105855,0.5103421,0.0362352
273,0.7555054110186891,2.222987403155502,-1.467481992136813,1.1105788,0.5103698,0.0362352
274,0.7555054110186891,2.2219874031555022,-1.466481992136813,1.1105720,0.5103975,0.0362352
275,0.7555054110186891,2.2209874031555024,-1.4654819921368132,1.1105650,0.5104258,0.0362355
276,0.7555054110186891,2.2199874031555025,-1.4644819921368133,1.1105583,0.5104537,0.0362355
277,0.7555054110186891,2.2189874031555026,-1.4634819921368134,1.1105515,0.5104816,0.0362355
278,0.7555054110186891,2.2179874031555027,-1.4624819921368135,1.1105446,0.5105095,0.0362356
279,0.7555054110186891,2.216987403155503,-1.4614819921368136,1.1105378,0.5105375,0.0362356
280,0.7555054110186891,2.215987403155503,-1.4604819921368137,1.1105310,0.5105656,0.0362356
281,0.7555228634251263,2.2149875554603464,-1.4594646920352201,1.1105068,0.5105937,0.0362370
282,0.7555228634251263,2.2139875554603465,-1.4584646920352202,1.1105000,0.5106219,0.0362371
283,0.7555228634251263,2.212987555460346,-1.4574646920352199,1.1104931,0.5106502,0.0362371
284,0.7555228634251263,2.2119875554603468,-1.4564646920352204,1.1104862,0.5106786,0.0362371
285,0.7555228634251263,2.210987555460347,-1.4554646920352206,1.1104793,0.5107070,0.0362372
286,0.7555228634251263,2.209987555460347,-1.4544646920352207,1.1104724,0.5107355,0.0362372
287,0.7555228634251263,2.208987555460347,-1.4534646920352208,1.1104654,0.5107640,0.0362372
288,0.7555228634251263,2.207987555460347,-1.4524646920352209,1.1104583,0.5107926,0.0362372
289,0.7555228634251263,2.206987555460348,-1.4514646920352219,1.1104513,0.5108213,0.0362373
290,0.7555403158315636,2.205987707765191,-1.4504473919336274,1.1104270,0.5108500,0.0362387
291,0.7555403158315636,2.204987707765191,-1.4494473919336275,1.1104199,0.5108788,0.0362387
292,0.7555403158315636,2.203987707765191,-1.4484473919336276,1.1104128,0.5109076,0.0362388
