,x,y,total energy,kinetic energy
115,0.6,2.4250000000000123,-1.63600233,1.79769389948987
116,0.6,2.4200000000000124,-1.63598687,1.79775105800329
117,0.6,2.4150000000000125,-1.63597124,1.79780857647585
118,0.6,2.410000000000013,-1.63595544,1.79786645873761
119,0.6,2.4050000000000127,-1.63593948,1.79792471041026
120,0.6,2.400000000000013,-1.63592335,1.7979833343932499
121,0.6,2.395000000000013,-1.63590704,1.79804233507571
122,0.6,2.390000000000013,-1.63589057,1.79810171774692
123,0.6,2.385000000000013,-1.63587391,1.79816148759943
124,0.6,2.380000000000013,-1.63585709,1.79822165142019
125,0.6,2.3750000000000133,-1.63584008,1.79828221437657
126,0.6,2.370000000000013,-1.63582289,1.79834318197681
127,0.6,2.365000000000013,-1.63580553,1.7984045591059
128,0.6,2.3600000000000136,-1.63578798,1.7984663513534902
129,0.6,2.3550000000000137,-1.63577025,1.79852856446636
130,0.6,2.350000000000014,-1.63575233,1.7985912068808099
131,0.6,2.345000000000014,-1.63573423,1.79865428664464
132,0.6,2.340000000000014,-1.63571594,1.79871781171908
133,0.6,2.335000000000014,-1.63569746,1.7987817920863
134,0.6,2.3300000000000143,-1.63567879,1.7988462329921102
135,0.6,2.3250000000000144,-1.63565994,1.79891114493189
136,0.6,2.3200000000000145,-1.63564089,1.7989765353736602
137,0.6,2.3150000000000146,-1.63562165,1.7990424111492
138,0.6,2.3100000000000147,-1.63560222,1.79910878324011
139,0.6,2.305000000000015,-1.63558258,1.7991756995851
140,0.6,2.300000000000015,-1.63556276,1.79924287606422
141,0.6,2.295000000000015,-1.63554273,1.79931094743361
142,0.6,2.290000000000015,-1.63552249,1.7993793818736399
143,0.6,2.2850000000000152,-1.63550206,1.79944803063194
144,0.6,2.280000000000016,-1.63548141,1.79951761973498
145,0.6,2.2750000000000155,-1.63546056,1.79958787079086
146,0.6,2.270000000000016,-1.63543949,1.7996584844694699
147,0.6,2.265000000000016,-1.63541821,1.7997296620991698
148,0.6,2.260000000000016,-1.63539671,1.79980141076602
149,0.6,2.255000000000016,-1.63537499,1.79987374449451
150,0.6,2.250000000000016,-1.63535305,1.7999466723278
151,0.6,2.245000000000016,-1.63533089,1.8000202017208498
152,0.6,2.240000000000016,-1.63530849,1.8000943327657701
153,0.6,2.2350000000000163,-1.63528587,1.80016907624503
154,0.6,2.2300000000000164,-1.63526301,1.80024443643744
155,0.6,2.2250000000000165,-1.63523991,1.80032041930428
156,0.6,2.2200000000000166,-1.63521657,1.8003970326365
157,0.6,2.2150000000000167,-1.63519299,1.80047428199761
158,0.6,2.210000000000017,-1.63516916,1.80055217378245
159,0.6,2.205000000000017,-1.63514508,1.80063071757623
160,0.6,2.200000000000017,-1.63512075,1.80070991874711
161,0.6,2.195000000000017,-1.63509616,1.80078978679289
162,0.6,2.1900000000000173,-1.63507131,1.8008703320974302
163,0.6,2.1850000000000174,-1.63504620,1.80095156553067
164,0.6,2.180000000000017,-1.63502083,1.8010334888578101
165,0.6,2.1750000000000176,-1.63499519,1.8011161415380101
166,0.6,2.1700000000000177,-1.63496927,1.8011993144757699
167,0.6,2.165000000000018,-1.63494309,1.8012842834243101
168,0.6,2.160000000000018,-1.63491664,1.80136852434569
